"","X","samples","mean","upper","lower","sv","rel","der","Strata","locality"
"659",88,22,0.059786114797838,0.0616502660574635,0.0576200805873935,"samples",30.5649777032578,0.648,"midtide","Maine"
"660",89,23,0.0585182674294295,0.0600894941299282,0.0566461925862064,"samples",29.9168050183865,0.637,"midtide","Maine"
"661",90,24,0.0572720543374038,0.0585590034015074,0.0553093841732914,"samples",29.279692613607,0.539,"midtide","Maine"
"662",91,25,0.0562169949547004,0.0576306672467548,0.054356991791482,"samples",28.740305389383,0.597,"midtide","Maine"
"663",92,26,0.0550485443536079,0.0565041128640177,0.0531423050329894,"samples",28.1429481821031,0.551,"midtide","Maine"
"664",93,27,0.0539709599759535,0.0552983579853286,0.052261690777637,"samples",27.5920453079532,0.473,"midtide","Maine"
"665",94,28,0.0530463994885524,0.0543612869350006,0.0512444485594173,"samples",27.11937417389,0.506,"midtide","Maine"
"666",95,29,0.0520565055644558,0.0534299182491241,0.0504755752921135,"samples",26.6133020562936,0.409,"midtide","Maine"
"667",96,30,0.0512560145797406,0.0525763288825207,0.0495015768306826,"samples",26.2040600578427,NA,"midtide","Maine"
"668",20,2,0.137931323162738,0.143053667961242,0.131337379753971,"samples",100,17.837,"hightide","Massachusetts"
"669",21,3,0.113328055967527,0.118034806543223,0.10793472111554,"samples",82.1626686157549,10.936,"hightide","Massachusetts"
"670",22,4,0.0982435906522556,0.101727168101936,0.0933323916279388,"samples",71.2264541509131,7.404,"hightide","Massachusetts"
"671",23,5,0.0880307655159842,0.0916005754353146,0.0834893443219587,"samples",63.8221714237606,5.723,"hightide","Massachusetts"
"672",24,6,0.0801370387724612,0.0830865070062504,0.075918649349747,"samples",58.0992315124182,4.135,"hightide","Massachusetts"
"673",25,7,0.0744329656419259,0.077662296814629,0.0703626078531751,"samples",53.9637871479751,3.417,"hightide","Massachusetts"
"674",26,8,0.0697196779165289,0.0725371552378885,0.0660662124495552,"samples",50.5466606988683,3.015,"hightide","Massachusetts"
"675",27,9,0.0655608142296543,0.0679186768368469,0.0624377567857168,"samples",47.5314908364232,2.301,"hightide","Massachusetts"
"676",28,10,0.0623867399129305,0.0645650778300171,0.0590820924015352,"samples",45.2302917730466,2.168,"hightide","Massachusetts"
"677",29,11,0.0593961448870825,0.0614498908176306,0.0563979235509102,"samples",43.062114917149,1.85,"hightide","Massachusetts"
"678",30,12,0.056843989461802,0.0587064207690785,0.0539945428976927,"samples",41.2118061063871,1.639,"hightide","Massachusetts"
"679",31,13,0.0545832307214343,0.056577763615968,0.0515834438428584,"samples",39.5727594500302,1.368,"hightide","Massachusetts"
"680",32,14,0.0526959048422476,0.0544863225547214,0.0499894706667925,"samples",38.2044510513933,1.329,"hightide","Massachusetts"
"681",33,15,0.0508628565376597,0.0528828207776136,0.048214801678544,"samples",36.8754938119814,1.159,"hightide","Massachusetts"
"682",34,16,0.0492644874473617,0.0512153233504901,0.0468580759261943,"samples",35.7166786468342,1.09,"hightide","Massachusetts"
"683",35,17,0.0477614412071211,0.049425189342601,0.0451973457473664,"samples",34.6269724033385,0.961,"hightide","Massachusetts"
"684",36,18,0.046436168428478,0.0478885863841263,0.0439978953643915,"samples",33.6661516497527,0.886,"hightide","Massachusetts"
"685",37,19,0.0452142950030426,0.0469593743266526,0.0429186306498797,"samples",32.7802952703473,0.835,"hightide","Massachusetts"
"686",38,20,0.0440627064984714,0.0455537770336977,0.0417977132830413,"samples",31.9453953519202,0.763,"hightide","Massachusetts"
"687",39,21,0.0430108565606927,0.0446968218311425,0.0407483350009791,"samples",31.1828057430772,0.712,"hightide","Massachusetts"
"688",40,22,0.0420294647709316,0.0436643951872298,0.039786321799942,"samples",30.4712981846357,0.663,"hightide","Massachusetts"
"689",41,23,0.0411147649558917,0.0425265666069595,0.0389907447342183,"samples",29.8081422066708,0.637,"hightide","Massachusetts"
"690",42,24,0.0402360731833888,0.041611600454825,0.0379860201363686,"samples",29.1710920049075,0.604,"hightide","Massachusetts"
"691",43,25,0.0394034452287074,0.0408404696768191,0.0373392552422733,"samples",28.567438001169,0.564,"hightide","Massachusetts"
"692",44,26,0.0386252627523431,0.0401244565266064,0.0365869329521941,"samples",28.0032568865964,0.517,"hightide","Massachusetts"
"693",45,27,0.0379128337540543,0.039155318816153,0.0360479617651825,"samples",27.4867469438561,0.463,"hightide","Massachusetts"
"694",46,28,0.0372737677312596,0.038818812598319,0.035321574320228,"samples",27.0234250470301,0.497,"hightide","Massachusetts"
"695",47,29,0.0365883091349012,0.0378978441628261,0.0346818244030404,"samples",26.5264686047653,0.443,"hightide","Massachusetts"
"696",48,30,0.035976923066849,0.0373805614677704,0.0342177232730039,"samples",26.0832146331269,NA,"hightide","Massachusetts"
"697",68,2,0.104599550518602,0.109484012256185,0.0997422176447883,"samples",100,17.561,"midtide","Massachusetts"
"698",69,3,0.086231027108097,0.0899086980383809,0.0825278299356947,"samples",82.4391947007092,10.973,"midtide","Massachusetts"
"699",70,4,0.0747535172967964,0.0784248088880571,0.0716521230769869,"samples",71.4663848230421,7.163,"midtide","Massachusetts"
"700",71,5,0.0672607456312415,0.0700769160686796,0.0642505210124352,"samples",64.3030924107842,5.829,"midtide","Massachusetts"
"701",72,6,0.0611635371613145,0.0637192318838266,0.0582302792836613,"samples",58.4739961673518,4.273,"midtide","Massachusetts"
"702",73,7,0.0566938523214604,0.0591077021773918,0.0540113307501596,"samples",54.2008565432392,3.491,"midtide","Massachusetts"
"703",74,8,0.0530419309018924,0.0554475433539952,0.0505433209433873,"samples",50.7095208716595,2.904,"midtide","Massachusetts"
"704",75,9,0.0500044291104442,0.0520303304269764,0.0476454931861699,"samples",47.8055869862954,2.454,"midtide","Massachusetts"
"705",76,10,0.0474380337901548,0.0492316953642713,0.0452847596509084,"samples",45.3520436320789,2.06,"midtide","Massachusetts"
"706",77,11,0.0452837791136697,0.0472078539269141,0.0432962422294096,"samples",43.2925178828722,1.892,"midtide","Massachusetts"
"707",78,12,0.0433048162134281,0.0448447000224175,0.0412925568634577,"samples",41.4005758138768,1.583,"midtide","Massachusetts"
"708",79,13,0.0416494263626496,0.0430923052467016,0.0398141058402206,"samples",39.8179783337049,1.526,"midtide","Massachusetts"
"709",80,14,0.0400530047757728,0.041820676784943,0.0383865840696557,"samples",38.291756109076,1.22,"midtide","Massachusetts"
"710",81,15,0.0387770619717705,0.040353359294359,0.0369381630662244,"samples",37.0719202707036,1.185,"midtide","Massachusetts"
"711",82,16,0.037538005167733,0.0391582478756578,0.0357170486288069,"samples",35.887348446165,1.057,"midtide","Massachusetts"
"712",83,17,0.036432331385679,0.0379295776885801,0.0346405162167125,"samples",34.8302943990184,0.935,"midtide","Massachusetts"
"713",84,18,0.0354548102692131,0.0369012870544406,0.0337165105470883,"samples",33.8957577670545,1.024,"midtide","Massachusetts"
"714",85,19,0.0343832476510618,0.0358702121857296,0.0329744330467154,"samples",32.8713149153993,0.789,"midtide","Massachusetts"
"715",86,20,0.0335578405113365,0.0349392774082676,0.0320711634939003,"samples",32.0822033602989,0.761,"midtide","Massachusetts"
"716",87,21,0.0327618572159814,0.0340571220807878,0.031296275522995,"samples",31.321221796412,0.732,"midtide","Massachusetts"
"717",88,22,0.0319962134360556,0.0331577023700868,0.0307522695541655,"samples",30.5892456300426,0.635,"midtide","Massachusetts"
"718",89,23,0.0313317848218319,0.0324847507182881,0.0299481668559444,"samples",29.9540339002316,0.672,"midtide","Massachusetts"
"719",90,24,0.0306291907286599,0.0319325802091125,0.0291264488287692,"samples",29.2823349400653,0.579,"midtide","Massachusetts"
"720",91,25,0.0300235271848262,0.0312171189152548,0.0285764446611931,"samples",28.7033042073033,0.549,"midtide","Massachusetts"
"721",92,26,0.0294495223163767,0.0306045819950042,0.0281226112570921,"samples",28.1545400246624,0.513,"midtide","Massachusetts"
"722",93,27,0.0289128361264612,0.0300088263010591,0.0276437944676031,"samples",27.6414535082723,0.524,"midtide","Massachusetts"
"723",94,28,0.0283645837166637,0.0296247015276362,0.0269893073934962,"samples",27.1173093727772,0.411,"midtide","Massachusetts"
"724",95,29,0.0279349365905602,0.0289860175640869,0.0267038164345185,"samples",26.7065550970912,0.49,"midtide","Massachusetts"
"725",96,30,0.027421876756073,0.0285601750553826,0.0262350673446006,"samples",26.2160560156483,NA,"midtide","Massachusetts"
"726",20,2,0.141363672690074,0.146038142263597,0.135440325653586,"samples",100,17.924,"hightide","Puerto Madryn"
"727",21,3,0.116025436077292,0.122269210920137,0.109721024155322,"samples",82.0758500889165,10.743,"hightide","Puerto Madryn"
"728",22,4,0.100838975785329,0.104747448596861,0.0963693828680125,"samples",71.3330192024713,7.515,"hightide","Puerto Madryn"
"729",23,5,0.0902151248192841,0.0941937310268147,0.0862233905359035,"samples",63.8177567847094,5.475,"hightide","Puerto Madryn"
"730",24,6,0.0824759373919852,0.085861845990545,0.0790758875277056,"samples",58.3430918442573,4.376,"hightide","Puerto Madryn"
"731",25,7,0.0762905118251129,0.0788727329869934,0.0727356011933565,"samples",53.9675507670011,3.482,"hightide","Puerto Madryn"
"732",26,8,0.0713675758471946,0.0742137340166408,0.0682462488619661,"samples",50.485088912242,2.829,"hightide","Puerto Madryn"
"733",27,9,0.0673680272371425,0.0700399482331733,0.0644824299426539,"samples",47.6558269569299,2.507,"hightide","Puerto Madryn"
"734",28,10,0.0638238896504291,0.0664588422605377,0.0610295998811335,"samples",45.1487206266611,2.06,"hightide","Puerto Madryn"
"735",29,11,0.0609119820497431,0.063565812757286,0.058080342645208,"samples",43.0888508275295,1.794,"hightide","Puerto Madryn"
"736",30,12,0.0583757146105373,0.0609814395014591,0.0558186059845505,"samples",41.2947071193604,1.668,"hightide","Puerto Madryn"
"737",31,13,0.0560180868559361,0.0584686669890291,0.0532154393431565,"samples",39.6269322874416,1.411,"hightide","Puerto Madryn"
"738",32,14,0.0540229518832514,0.0562886138102716,0.0512852871850169,"samples",38.215583151756,1.256,"hightide","Puerto Madryn"
"739",33,15,0.0522474890682394,0.0542734599140861,0.0500463063931009,"samples",36.9596290715981,1.205,"hightide","Puerto Madryn"
"740",34,16,0.0505435442231706,0.0525363869144411,0.0482659619057871,"samples",35.7542664684317,1.049,"hightide","Puerto Madryn"
"741",35,17,0.0490612381807667,0.0509438663414712,0.0467534604215307,"samples",34.7056901162498,0.944,"hightide","Puerto Madryn"
"742",36,18,0.0477268291961018,0.049608403774212,0.0455934895793531,"samples",33.7617354500532,0.951,"hightide","Puerto Madryn"
"743",37,19,0.0463825518890349,0.0483515190223486,0.0441524059998381,"samples",32.8107999788065,0.855,"hightide","Puerto Madryn"
"744",38,20,0.0451732410941873,0.0470848613334374,0.0430529584411048,"samples",31.9553391862032,0.776,"hightide","Puerto Madryn"
"745",39,21,0.044076513130037,0.0459525462934616,0.0420851495203175,"samples",31.1795189607661,0.651,"hightide","Puerto Madryn"
"746",40,22,0.043156857375107,0.0449944178908369,0.0411288307874006,"samples",30.5289587868336,0.707,"hightide","Puerto Madryn"
"747",41,23,0.0421568816331171,0.0438941337764572,0.0403291184914085,"samples",29.8215806302245,0.651,"hightide","Puerto Madryn"
"748",42,24,0.0412365731718904,0.0430480775143262,0.0393286525618308,"samples",29.1705587349146,0.579,"hightide","Puerto Madryn"
"749",43,25,0.0404179205134088,0.0422223827387538,0.0386286267054054,"samples",28.5914476783729,0.538,"hightide","Puerto Madryn"
"750",44,26,0.0396573517403829,0.0413753919823222,0.0379612711124003,"samples",28.0534248903732,0.494,"hightide","Puerto Madryn"
"751",45,27,0.0389586588711971,0.0405382820385896,0.0371661854192502,"samples",27.5591728269611,0.572,"hightide","Puerto Madryn"
"752",46,28,0.0381501110658463,0.039797876788905,0.0363862499366159,"samples",26.9872098961992,0.433,"hightide","Puerto Madryn"
"753",47,29,0.0375374871287629,0.0391364089192271,0.0356511993642983,"samples",26.5538425922621,0.417,"hightide","Puerto Madryn"
"754",48,30,0.0369473248031233,0.0384371134689924,0.0353146091353866,"samples",26.1363645270639,NA,"hightide","Puerto Madryn"
"755",68,2,0.152745837192895,0.15580935193529,0.147830471542954,"samples",100,17.795,"midtide","Puerto Madryn"
"756",69,3,0.125565302837384,0.130459312519291,0.121363802081712,"samples",82.2053845426986,11.036,"midtide","Puerto Madryn"
"757",70,4,0.108708163346964,0.110917593856326,0.10559022564834,"samples",71.1693132492255,7.296,"midtide","Puerto Madryn"
"758",71,5,0.0975644895926031,0.100278191168504,0.0948905199784542,"samples",63.8737469940955,5.523,"midtide","Puerto Madryn"
"759",72,6,0.0891277304684973,0.0912872937963967,0.0861476220196715,"samples",58.350349905734,4.306,"midtide","Puerto Madryn"
"760",73,7,0.0825510206367257,0.0847790647174086,0.079962128476858,"samples",54.0446942147929,3.517,"midtide","Puerto Madryn"
"761",74,8,0.0771788499860417,0.0795039880302185,0.0748102655121825,"samples",50.52762903684,2.8,"midtide","Puerto Madryn"
"762",75,9,0.0729013375993534,0.0746892108816184,0.0704698028790501,"samples",47.7272172774763,2.512,"midtide","Puerto Madryn"
"763",76,10,0.0690644926053069,0.0706565311604108,0.0671202213133742,"samples",45.2153026717767,2.087,"midtide","Puerto Madryn"
"764",77,11,0.0658771506647546,0.0675060982479306,0.0638906805135727,"samples",43.1286062359667,1.839,"midtide","Puerto Madryn"
"765",78,12,0.0630681628453803,0.0648520369243182,0.0610081434507004,"samples",41.28961155631,1.69,"midtide","Puerto Madryn"
"766",79,13,0.0604860889762059,0.0618742731117729,0.0586279076222125,"samples",39.5991734294015,1.385,"midtide","Puerto Madryn"
"767",80,14,0.0583701759298761,0.0597750777680299,0.0565844871754464,"samples",38.2139225543431,1.327,"midtide","Puerto Madryn"
"768",81,15,0.0563432228680486,0.0576683796553948,0.054487645957851,"samples",36.8869122088712,1.111,"midtide","Puerto Madryn"
"769",82,16,0.0546461980158102,0.0557957104983917,0.0530845108753397,"samples",35.7759000311087,1.096,"midtide","Puerto Madryn"
"770",83,17,0.0529727579144495,0.0541858078770566,0.0514145505788266,"samples",34.6803283729119,0.987,"midtide","Puerto Madryn"
"771",84,18,0.0514651763772459,0.0526683609948505,0.0500440470721871,"samples",33.693341385306,0.905,"midtide","Puerto Madryn"
"772",85,19,0.050082773033616,0.0512675450833752,0.0485673047163323,"samples",32.7883063486495,0.81,"midtide","Puerto Madryn"
"773",86,20,0.0488449445784413,0.050109811368014,0.0473517106627713,"samples",31.9779219362668,0.765,"midtide","Puerto Madryn"
"774",87,21,0.0476759686978262,0.0489369718149634,0.0462740248689212,"samples",31.2126140875568,0.679,"midtide","Puerto Madryn"
"775",88,22,0.0466392996709581,0.0477614826689128,0.045159865792377,"samples",30.5339251976207,0.729,"midtide","Puerto Madryn"
"776",89,23,0.0455261301025928,0.0466589960715962,0.0441735207185969,"samples",29.805152755227,0.608,"midtide","Puerto Madryn"
"777",90,24,0.044596675072234,0.045615528060663,0.0432804290120928,"samples",29.1966549739192,0.609,"midtide","Puerto Madryn"
"778",91,25,0.043666418193571,0.0446617854026553,0.0423129604023848,"samples",28.5876322366984,0.538,"midtide","Puerto Madryn"
"779",92,26,0.0428444163866323,0.0438526954556766,0.0415888605623686,"samples",28.0494821816494,0.503,"midtide","Puerto Madryn"
"780",93,27,0.0420758173347484,0.0431024605249769,0.0409236831045668,"samples",27.5462939665012,0.539,"midtide","Puerto Madryn"
"781",94,28,0.0412520409685859,0.0422306080931443,0.0399663241000047,"samples",27.0069821388917,0.445,"midtide","Puerto Madryn"
"782",95,29,0.0405725246764057,0.0415479055158602,0.0393573325222752,"samples",26.5621148320845,0.451,"midtide","Puerto Madryn"
"783",96,30,0.0398839136003628,0.0408701642750918,0.038782412086701,"samples",26.1112933310224,NA,"midtide","Puerto Madryn"
"784",116,2,0.148586681330113,0.154670898620468,0.142454169324726,"samples",100,17.626,"lowtide","Puerto Madryn"
"785",117,3,0.122396661757674,0.127605327614222,0.11880212566495,"samples",82.3739117544103,11.141,"lowtide","Puerto Madryn"
"786",118,4,0.105843349832054,0.110655142957089,0.102052613576416,"samples",71.2334032125689,7.433,"lowtide","Puerto Madryn"
"787",119,5,0.0947993466804097,0.0983614905462532,0.0918600581184903,"samples",63.8007026146544,5.607,"lowtide","Puerto Madryn"
"788",120,6,0.0864673600936774,0.0896559760242231,0.083515814444952,"samples",58.1932104005836,4.308,"lowtide","Puerto Madryn"
"789",121,7,0.0800656495315725,0.0829896628545416,0.0771913123569973,"samples",53.8848090655525,3.406,"lowtide","Puerto Madryn"
"790",122,8,0.0750053415556991,0.0781496097145318,0.0723550738307072,"samples",50.4791821745185,2.884,"lowtide","Puerto Madryn"
"791",123,9,0.0707197786818296,0.0734133222047112,0.0684784248775571,"samples",47.5949648035495,2.481,"lowtide","Puerto Madryn"
"792",124,10,0.0670326650089434,0.0694584269645415,0.0647779495070201,"samples",45.1135084308248,2.071,"lowtide","Puerto Madryn"
"793",125,11,0.0639554042039272,0.0663789133925498,0.0619421054803898,"samples",43.0424878134523,1.849,"lowtide","Puerto Madryn"
"794",126,12,0.0612076491585311,0.0635205142751429,0.0591403729513153,"samples",41.1932271524032,1.611,"lowtide","Puerto Madryn"
"795",127,13,0.0588144271579568,0.061038219340495,0.0565563141779994,"samples",39.5825700065872,1.428,"lowtide","Puerto Madryn"
"796",128,14,0.0566927628705602,0.0588960361558648,0.0547860289309889,"samples",38.1546733280936,1.316,"lowtide","Puerto Madryn"
"797",129,15,0.0547370832876546,0.0567192355038714,0.0530573221977002,"samples",36.8384856554174,1.131,"lowtide","Puerto Madryn"
"798",130,16,0.0530564396488167,0.0548594676152462,0.0512967844002018,"samples",35.7073993266879,1.112,"lowtide","Puerto Madryn"
"799",131,17,0.0514041105759346,0.0532324771503734,0.0496695954593093,"samples",34.5953689225555,0.947,"lowtide","Puerto Madryn"
"800",132,18,0.0499964787921651,0.0517755165116465,0.0484035371628497,"samples",33.6480217100269,0.903,"lowtide","Puerto Madryn"
"801",133,19,0.0486542238714631,0.0503780696512639,0.0471356677579061,"samples",32.7446736382574,0.823,"lowtide","Puerto Madryn"
"802",134,20,0.0474314470175702,0.0490830608372336,0.0458467052348711,"samples",31.9217352409886,0.746,"lowtide","Puerto Madryn"
"803",135,21,0.0463235448531987,0.0480825816318344,0.0448123109993446,"samples",31.1761084092606,0.758,"lowtide","Puerto Madryn"
"804",136,22,0.0451973488880408,0.0469451543492047,0.0437548996503772,"samples",30.4181697063591,0.63,"lowtide","Puerto Madryn"
"805",137,23,0.0442605962547483,0.0458119399026028,0.0428400520072075,"samples",29.7877278491839,0.682,"lowtide","Puerto Madryn"
"806",138,24,0.0432468520669727,0.0448256820575244,0.0417185278117975,"samples",29.1054700729816,0.557,"lowtide","Puerto Madryn"
"807",139,25,0.0424186015404352,0.0439391122871478,0.0409499393676405,"samples",28.5480509832468,0.54,"lowtide","Puerto Madryn"
"808",140,26,0.041616420540424,0.0432610432277127,0.0403602355325732,"samples",28.008176888994,0.547,"lowtide","Puerto Madryn"
"809",141,27,0.0408042945178646,0.0422356869445957,0.0395102133772719,"samples",27.4616097166947,0.449,"lowtide","Puerto Madryn"
"810",142,28,0.0401375218827822,0.041621938553497,0.0387307737480158,"samples",27.0128665123149,0.526,"lowtide","Puerto Madryn"
"811",143,29,0.0393566068921131,0.0408872472749004,0.0380407461945117,"samples",26.4873046088667,0.421,"lowtide","Puerto Madryn"
"812",144,30,0.0387317933721435,0.0402622671018729,0.0373112849570205,"samples",26.0668002175064,NA,"lowtide","Puerto Madryn"
"813",1,2,0.246411405165938,0.297851130897583,0.199743823758873,"samples",100,21.482,"hightide","Punta Arenas"
"814",2,3,0.193477835556538,0.217391750506382,0.16073857262876,"samples",78.5182144577466,6.935,"hightide","Punta Arenas"
"815",3,4,0.176388956694528,0.196037137032235,0.147491042163413,"samples",71.5831138480558,6.315,"hightide","Punta Arenas"
"816",4,5,0.160828390082563,0.175475744615919,0.145751410242227,"samples",65.2682411247395,6.253,"hightide","Punta Arenas"
"817",5,6,0.145420017999361,0.156653481859982,0.132966303631941,"samples",59.0151328025715,4.546,"hightide","Punta Arenas"
"818",6,7,0.134217113474397,0.141547400966748,0.122022725971252,"samples",54.4687099138179,2.844,"hightide","Punta Arenas"
"819",7,8,0.12720875731602,0.134852645321211,0.117400672525765,"samples",51.6245411734719,2.672,"hightide","Punta Arenas"
"820",8,9,0.120624374963857,0.129080735051098,0.109797539393088,"samples",48.9524317604643,2.987,"hightide","Punta Arenas"
"821",9,10,0.113263183196962,0.119909467393354,0.107152645030339,"samples",45.965073378275,2.007,"hightide","Punta Arenas"
"822",10,11,0.10831862835863,0.113512991113724,0.100953713316881,"samples",43.9584475749757,1.775,"hightide","Punta Arenas"
"823",11,12,0.103945300452426,0.108894401244072,0.0983580959647967,"samples",42.1836401535179,1.728,"hightide","Punta Arenas"
"824",12,13,0.0996866545751171,0.104116887872817,0.0960737338714405,"samples",40.4553736090203,1.155,"hightide","Punta Arenas"
"825",13,14,0.0968404870640512,0.101122300420028,0.0920914590314535,"samples",39.3003266219909,1.87,"hightide","Punta Arenas"
"826",14,15,0.0922321903960265,0.0953128766357095,0.0883297138329974,"samples",37.4301629155175,0.96,"hightide","Punta Arenas"
"827",15,16,0.089867068796775,0.0944507081260679,0.0872624926688979,"samples",36.4703365642742,0.908,"hightide","Punta Arenas"
"828",16,17,0.0876296630428634,0.0918192021057938,0.0819698603728028,"samples",35.56234054339,0.969,"hightide","Punta Arenas"
"829",17,18,0.0852418942884035,0.0892911898427911,0.0804690351365146,"samples",34.5933234019748,1.126,"hightide","Punta Arenas"
"830",18,19,0.0824680778750163,0.0858327975438545,0.0776738805211532,"samples",33.4676383260266,0.85,"hightide","Punta Arenas"
"831",19,20,0.080373806692895,0.0839061304991486,0.0770584985943319,"samples",32.6177299458885,0.691,"hightide","Punta Arenas"
"832",20,21,0.078670972363143,0.0812721535366891,0.075967452238154,"samples",31.9266765717133,0.782,"hightide","Punta Arenas"
"833",21,22,0.0767430771847716,0.0800886958897172,0.0719012715696758,"samples",31.1442877950764,0.813,"hightide","Punta Arenas"
"834",22,23,0.074739376428395,0.0781281759978389,0.0711815873579977,"samples",30.3311351915972,0.395,"hightide","Punta Arenas"
"835",23,24,0.0737650125827865,0.0765299738016274,0.0708869837004333,"samples",29.9357136221482,0.832,"hightide","Punta Arenas"
"836",24,25,0.071714921365647,0.0746089375571805,0.0684730807926751,"samples",29.103734592704,0.584,"hightide","Punta Arenas"
"837",25,26,0.0702767379409446,0.0733548035917628,0.0670018404901375,"samples",28.5200832703417,0.491,"hightide","Punta Arenas"
"838",26,27,0.0690678055205158,0.0724784350413174,0.0662497867559461,"samples",28.0294678219152,0.461,"hightide","Punta Arenas"
"839",27,28,0.0679321767795038,0.0700366302123683,0.0661741677325565,"samples",27.5686008664075,0.342,"hightide","Punta Arenas"
"840",28,29,0.0670896147162189,0.0692863225030118,0.0650297592556969,"samples",27.2266678042112,0.478,"hightide","Punta Arenas"
"841",29,30,0.0659129800872341,0.0697422676063157,0.0631289649106443,"samples",26.7491596189905,NA,"hightide","Punta Arenas"
"842",30,2,0.273484196460874,0.314991379355148,0.22644007110897,"samples",100,15.227,"midtide","Punta Arenas"
"843",31,3,0.231840925388021,0.244827947166629,0.211618841386539,"samples",84.773061254817,11.989,"midtide","Punta Arenas"
"844",32,4,0.199052804985552,0.213925852790668,0.183370592951025,"samples",72.7840246571724,6.973,"midtide","Punta Arenas"
"845",33,5,0.179983967567808,0.188619494859908,0.166867370191202,"samples",65.8114691440891,6.313,"midtide","Punta Arenas"
"846",34,6,0.162718243846055,0.171627422472729,0.151619544872737,"samples",59.4982254740027,3.863,"midtide","Punta Arenas"
"847",35,7,0.152153929292058,0.161559517075685,0.145721256729014,"samples",55.6353644053527,3.982,"midtide","Punta Arenas"
"848",36,8,0.141264446849945,0.146559545149533,0.137247172448211,"samples",51.6536050996846,2.987,"midtide","Punta Arenas"
"849",37,9,0.133095347549499,0.140652857962979,0.125393522961323,"samples",48.6665588987844,2.455,"midtide","Punta Arenas"
"850",38,10,0.126381252187523,0.133388547321599,0.122625906757051,"samples",46.2115375670725,1.777,"midtide","Punta Arenas"
"851",39,11,0.121521992041202,0.127295567525075,0.115831253513006,"samples",44.4347401472564,1.753,"midtide","Punta Arenas"
"852",40,12,0.11672786858028,0.119948709435132,0.112205347493219,"samples",42.6817600763924,2.26,"midtide","Punta Arenas"
"853",41,13,0.110546524055497,0.114919488465733,0.105784902955188,"samples",40.4215400692494,1.144,"midtide","Punta Arenas"
"854",42,14,0.107418470799609,0.110513079766354,0.103512327579995,"samples",39.2777616365766,1.703,"midtide","Punta Arenas"
"855",43,15,0.102760082170915,0.107167803711634,0.0994628667859828,"samples",37.5744132570441,0.97,"midtide","Punta Arenas"
"856",44,16,0.100106737980505,0.102822513449836,0.0964090732928576,"samples",36.604213068241,1.022,"midtide","Punta Arenas"
"857",45,17,0.0973127371772369,0.10102992680212,0.094624043545097,"samples",35.5825815299565,1.062,"midtide","Punta Arenas"
"858",46,18,0.094409257937135,0.0966881925112942,0.09135054183541,"samples",34.5209189996621,1.023,"midtide","Punta Arenas"
"859",47,19,0.0916121234840261,0.0942435807886662,0.0894012445926565,"samples",33.4981416365434,1.054,"midtide","Punta Arenas"
"860",48,20,0.0887287276011652,0.0917228894054309,0.086796127144069,"samples",32.4438226228034,0.544,"midtide","Punta Arenas"
"861",49,21,0.0872402221150259,0.0892074631813479,0.0851372877283376,"samples",31.8995478510243,0.582,"midtide","Punta Arenas"
"862",50,22,0.0856487126992696,0.0872023388990867,0.0834590921897189,"samples",31.3176095027205,0.758,"midtide","Punta Arenas"
"863",51,23,0.0835765778292488,0.0854516957939278,0.0818179718587541,"samples",30.5599295720934,0.74,"midtide","Punta Arenas"
"864",52,24,0.0815529708222345,0.0834827844027047,0.0793169931262832,"samples",29.8199939439286,0.649,"midtide","Punta Arenas"
"865",53,25,0.0797788483218658,0.0811979926783499,0.0781807956637829,"samples",29.1712827849924,0.503,"midtide","Punta Arenas"
"866",54,26,0.078404577634877,0.0805000968938782,0.0755469705337528,"samples",28.6687781778622,0.538,"midtide","Punta Arenas"
"867",55,27,0.0769340920311278,0.0786166560435249,0.0748525936153884,"samples",28.1310924092589,0.458,"midtide","Punta Arenas"
"868",56,28,0.0756814695192102,0.0768930002282241,0.0729243104143011,"samples",27.6730686813333,0.42,"midtide","Punta Arenas"
"869",57,29,0.0745324672912895,0.076077283450992,0.0726276141008503,"samples",27.2529339010463,0.547,"midtide","Punta Arenas"
"870",58,30,0.0730355319150027,0.0741289702560119,0.0712386338695781,"samples",26.7055767244129,NA,"midtide","Punta Arenas"
"871",59,2,0.207802950862335,0.260021730169802,0.143493416479397,"samples",100,11.25,"lowtide","Punta Arenas"
"872",60,3,0.18442517081863,0.205881522643064,0.153937689297579,"samples",88.750024989206,12.944,"lowtide","Punta Arenas"
"873",61,4,0.157528151826044,0.173191407884036,0.14313508962642,"samples",75.806503792337,7.545,"lowtide","Punta Arenas"
"874",62,5,0.141850034485543,0.153133791355237,0.129196399599499,"samples",68.2617998911458,5.625,"lowtide","Punta Arenas"
"875",63,6,0.130161835084296,0.140319477334771,0.123281440678306,"samples",62.6371447297328,5.313,"lowtide","Punta Arenas"
"876",64,7,0.119121980314741,0.126976996496631,0.110684956088182,"samples",57.3244892916157,3.201,"lowtide","Punta Arenas"
"877",65,8,0.112469436770081,0.121309837091411,0.100833276520075,"samples",54.1231182249137,1.898,"lowtide","Punta Arenas"
"878",66,9,0.108524775624356,0.115160059476714,0.102107978029778,"samples",52.22484819104,3.702,"lowtide","Punta Arenas"
"879",67,10,0.100832931300964,0.107947636834719,0.0923173617736691,"samples",48.5233394822021,2.3,"lowtide","Punta Arenas"
"880",68,11,0.0960532365426647,0.102574051564836,0.0905345531816402,"samples",46.2232302977728,1.277,"lowtide","Punta Arenas"
